epi_week,state,loc,loc_type,disease,cases,incidence_per_100000
194442,PA,PENNSYLVANIA,STATE,POLIO,48,0.51999998092651367
194538,PA,PENNSYLVANIA,STATE,POLIO,48,0.51999998092651367
195045,PA,PENNSYLVANIA,STATE,POLIO,48,0.46000000834465027
193138,PA,PENNSYLVANIA,STATE,POLIO,49,0.5
195031,PA,PENNSYLVANIA,STATE,POLIO,49,0.4699999988079071
195035,PA,PENNSYLVANIA,STATE,POLIO,49,0.4699999988079071
195133,PA,PENNSYLVANIA,STATE,POLIO,49,0.4699999988079071
195140,PA,PENNSYLVANIA,STATE,POLIO,49,0.4699999988079071
195243,PA,PENNSYLVANIA,STATE,POLIO,49,0.46000000834465027
195445,PA,PENNSYLVANIA,STATE,POLIO,49,0.44999998807907104
193139,PA,PENNSYLVANIA,STATE,POLIO,50,0.51999998092651367
193335,PA,PENNSYLVANIA,STATE,POLIO,50,0.50999999046325684
194533,PA,PENNSYLVANIA,STATE,POLIO,50,0.550000011920929
195232,PA,PENNSYLVANIA,STATE,POLIO,50,0.47999998927116394
194140,PA,PENNSYLVANIA,STATE,POLIO,51,0.50999999046325684
194835,PA,PENNSYLVANIA,STATE,POLIO,51,0.5
194836,PA,PENNSYLVANIA,STATE,POLIO,51,0.5
195043,PA,PENNSYLVANIA,STATE,POLIO,51,0.49000000953674316
195533,PA,PENNSYLVANIA,STATE,POLIO,51,0.4699999988079071
194539,PA,PENNSYLVANIA,STATE,POLIO,52,0.56999999284744263
194832,PA,PENNSYLVANIA,STATE,POLIO,52,0.50999999046325684
195044,PA,PENNSYLVANIA,STATE,POLIO,52,0.49000000953674316
195534,PA,PENNSYLVANIA,STATE,POLIO,52,0.47999998927116394
195331,PA,PENNSYLVANIA,STATE,POLIO,53,0.5
195444,PA,PENNSYLVANIA,STATE,POLIO,53,0.49000000953674316
195537,PA,PENNSYLVANIA,STATE,POLIO,53,0.47999998927116394
195539,PA,PENNSYLVANIA,STATE,POLIO,53,0.47999998927116394
195135,PA,PENNSYLVANIA,STATE,POLIO,54,0.51999998092651367
195137,PA,PENNSYLVANIA,STATE,POLIO,54,0.51999998092651367
194637,PA,PENNSYLVANIA,STATE,POLIO,57,0.57999998331069946
195342,PA,PENNSYLVANIA,STATE,POLIO,57,0.52999997138977051
195432,PA,PENNSYLVANIA,STATE,POLIO,57,0.52999997138977051
195241,PA,PENNSYLVANIA,STATE,POLIO,58,0.550000011920929
195343,PA,PENNSYLVANIA,STATE,POLIO,58,0.54000002145767212
194938,PA,PENNSYLVANIA,STATE,POLIO,59,0.56999999284744263
194441,PA,PENNSYLVANIA,STATE,POLIO,60,0.64999997615814209
195139,PA,PENNSYLVANIA,STATE,POLIO,60,0.56999999284744263
193240,PA,PENNSYLVANIA,STATE,POLIO,61,0.62000000476837158
194535,PA,PENNSYLVANIA,STATE,POLIO,61,0.67000001668930054
194536,PA,PENNSYLVANIA,STATE,POLIO,62,0.68000000715255737
195333,PA,PENNSYLVANIA,STATE,POLIO,62,0.57999998331069946
194137,PA,PENNSYLVANIA,STATE,POLIO,63,0.63999998569488525
195332,PA,PENNSYLVANIA,STATE,POLIO,63,0.5899999737739563
194430,PA,PENNSYLVANIA,STATE,POLIO,64,0.68999999761581421
194937,PA,PENNSYLVANIA,STATE,POLIO,64,0.62000000476837158
195138,PA,PENNSYLVANIA,STATE,POLIO,64,0.61000001430511475
195341,PA,PENNSYLVANIA,STATE,POLIO,64,0.60000002384185791
194135,PA,PENNSYLVANIA,STATE,POLIO,65,0.6600000262260437
194534,PA,PENNSYLVANIA,STATE,POLIO,65,0.70999997854232788
194737,PA,PENNSYLVANIA,STATE,POLIO,65,0.63999998569488525
194934,PA,PENNSYLVANIA,STATE,POLIO,65,0.62999999523162842
195042,PA,PENNSYLVANIA,STATE,POLIO,65,0.62000000476837158
193738,PA,PENNSYLVANIA,STATE,POLIO,66,0.67000001668930054
194136,PA,PENNSYLVANIA,STATE,POLIO,66,0.67000001668930054
194139,PA,PENNSYLVANIA,STATE,POLIO,66,0.67000001668930054
194838,PA,PENNSYLVANIA,STATE,POLIO,68,0.6600000262260437
195442,PA,PENNSYLVANIA,STATE,POLIO,68,0.62999999523162842
194933,PA,PENNSYLVANIA,STATE,POLIO,69,0.6600000262260437
195033,PA,PENNSYLVANIA,STATE,POLIO,69,0.6600000262260437
194138,PA,PENNSYLVANIA,STATE,POLIO,70,0.70999997854232788
193232,PA,PENNSYLVANIA,STATE,POLIO,71,0.73000001907348633
194432,PA,PENNSYLVANIA,STATE,POLIO,72,0.77999997138977051
195233,PA,PENNSYLVANIA,STATE,POLIO,72,0.68999999761581421
195433,PA,PENNSYLVANIA,STATE,POLIO,72,0.67000001668930054
194837,PA,PENNSYLVANIA,STATE,POLIO,74,0.72000002861022949
195536,PA,PENNSYLVANIA,STATE,POLIO,75,0.68999999761581421
195340,PA,PENNSYLVANIA,STATE,POLIO,76,0.70999997854232788
194936,PA,PENNSYLVANIA,STATE,POLIO,77,0.74000000953674316
195034,PA,PENNSYLVANIA,STATE,POLIO,77,0.73000001907348633
195041,PA,PENNSYLVANIA,STATE,POLIO,77,0.73000001907348633
194935,PA,PENNSYLVANIA,STATE,POLIO,78,0.75
195335,PA,PENNSYLVANIA,STATE,POLIO,78,0.73000001907348633
195339,PA,PENNSYLVANIA,STATE,POLIO,78,0.73000001907348633
195237,PA,PENNSYLVANIA,STATE,POLIO,81,0.76999998092651367
194134,PA,PENNSYLVANIA,STATE,POLIO,82,0.82999998331069946
194438,PA,PENNSYLVANIA,STATE,POLIO,82,0.88999998569488525
195438,PA,PENNSYLVANIA,STATE,POLIO,82,0.75999999046325684
195239,PA,PENNSYLVANIA,STATE,POLIO,83,0.79000002145767212
195435,PA,PENNSYLVANIA,STATE,POLIO,83,0.76999998092651367
195441,PA,PENNSYLVANIA,STATE,POLIO,83,0.76999998092651367
195334,PA,PENNSYLVANIA,STATE,POLIO,85,0.800000011920929
194431,PA,PENNSYLVANIA,STATE,POLIO,86,0.93000000715255737
195242,PA,PENNSYLVANIA,STATE,POLIO,86,0.81999999284744263
195443,PA,PENNSYLVANIA,STATE,POLIO,86,0.800000011920929
193233,PA,PENNSYLVANIA,STATE,POLIO,88,0.89999997615814209
195136,PA,PENNSYLVANIA,STATE,POLIO,89,0.85000002384185791
195235,PA,PENNSYLVANIA,STATE,POLIO,89,0.85000002384185791
195434,PA,PENNSYLVANIA,STATE,POLIO,89,0.81999999284744263
195439,PA,PENNSYLVANIA,STATE,POLIO,91,0.8399999737739563
195234,PA,PENNSYLVANIA,STATE,POLIO,92,0.87999999523162842
195036,PA,PENNSYLVANIA,STATE,POLIO,95,0.89999997615814209
195338,PA,PENNSYLVANIA,STATE,POLIO,96,0.89999997615814209
195925,PA,PENNSYLVANIA,STATE,POLIO,\N,0.0
195336,PA,PENNSYLVANIA,STATE,POLIO,102,0.95999997854232788
195436,PA,PENNSYLVANIA,STATE,POLIO,104,0.95999997854232788
195040,PA,PENNSYLVANIA,STATE,POLIO,106,1.0099999904632568
194433,PA,PENNSYLVANIA,STATE,POLIO,108,1.1699999570846558
194537,PA,PENNSYLVANIA,STATE,POLIO,109,1.190000057220459
193239,PA,PENNSYLVANIA,STATE,POLIO,110,1.1299999952316284
195236,PA,PENNSYLVANIA,STATE,POLIO,110,1.0399999618530273
195437,PA,PENNSYLVANIA,STATE,POLIO,111,1.0299999713897705
195037,PA,PENNSYLVANIA,STATE,POLIO,112,1.0700000524520874
193235,PA,PENNSYLVANIA,STATE,POLIO,113,1.1599999666213989
195337,PA,PENNSYLVANIA,STATE,POLIO,114,1.0700000524520874
195038,PA,PENNSYLVANIA,STATE,POLIO,116,1.1000000238418579
195440,PA,PENNSYLVANIA,STATE,POLIO,116,1.0700000524520874
195039,PA,PENNSYLVANIA,STATE,POLIO,118,1.1200000047683716
195240,PA,PENNSYLVANIA,STATE,POLIO,120,1.1399999856948853
194437,PA,PENNSYLVANIA,STATE,POLIO,123,1.3300000429153442
194436,PA,PENNSYLVANIA,STATE,POLIO,130,1.4099999666213989
193234,PA,PENNSYLVANIA,STATE,POLIO,136,1.3899999856948853
193236,PA,PENNSYLVANIA,STATE,POLIO,136,1.3899999856948853
194434,PA,PENNSYLVANIA,STATE,POLIO,139,1.5099999904632568
193237,PA,PENNSYLVANIA,STATE,POLIO,145,1.4900000095367432
195238,PA,PENNSYLVANIA,STATE,POLIO,152,1.4500000476837158
193238,PA,PENNSYLVANIA,STATE,POLIO,156,1.6000000238418579
194435,PA,PENNSYLVANIA,STATE,POLIO,162,1.7599999904632568
196601,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196604,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196617,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196624,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196629,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196633,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196643,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196646,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196702,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196709,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196710,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196711,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196715,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196716,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196719,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196728,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196733,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196746,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196747,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196749,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196750,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196751,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196752,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196801,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196802,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196808,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196809,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196810,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196815,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196817,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196828,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196830,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196834,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196837,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196843,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196852,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196915,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196936,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196937,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196943,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197032,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197034,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197129,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197131,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197140,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197145,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197148,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197209,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197212,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197224,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197228,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197231,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197238,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197241,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197248,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197250,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197316,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197329,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197332,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197333,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197334,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197337,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197340,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197345,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197348,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197350,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197351,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197352,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197404,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197405,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197406,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197407,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197408,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197422,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197426,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197427,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197429,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197432,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197436,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197445,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197448,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197451,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197452,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197501,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197503,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197524,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197527,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197533,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197536,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197537,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197538,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197541,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197542,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197545,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197548,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197549,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197550,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197551,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197552,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197608,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197626,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197628,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197630,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197633,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197635,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197636,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197637,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197639,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197647,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197649,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197650,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197728,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197731,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197737,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197738,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197747,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197810,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197832,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197833,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197835,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197836,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197837,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197845,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197908,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197926,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197937,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197941,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197945,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
197952,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
198015,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
198016,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
198021,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
198033,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
198048,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
198112,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
198131,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
198236,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
198248,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
198312,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
198318,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
198324,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
198423,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
198531,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
198535,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
198811,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
198824,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
199010,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
199109,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
199112,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
199114,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
199116,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
199123,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
199131,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
199145,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
199149,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
199221,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
199307,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
199331,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
199338,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
199848,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
199918,PA,PENNSYLVANIA,STATE,RUBELLA,1,0.0099999997764825821
196603,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196613,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196614,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196616,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196620,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196625,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196627,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196638,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196703,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196707,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196713,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196717,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196726,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196732,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196736,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196745,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196807,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196822,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196824,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196827,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196902,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196927,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196928,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196933,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
196951,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197028,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197033,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197036,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197041,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197130,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197132,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197137,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197139,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197147,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197204,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197240,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197242,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197244,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197245,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197251,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197304,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197306,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197327,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197336,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197342,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197343,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197346,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197349,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197424,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197428,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197431,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197433,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197435,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197439,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197449,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197502,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197504,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197515,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197528,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197530,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197543,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197546,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197605,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197634,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197646,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197651,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197724,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197727,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197739,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197740,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197750,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197834,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197840,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197841,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197844,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197904,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197905,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197914,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
197922,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
198023,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
198102,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
198114,PA,PENNSYLVANIA,STATE,RUBELLA,2,0.019999999552965164
